GeneID,pvalue,padj,media_ANT,media_MED,media_POS,FC_ANT_vs_POS,FC_MED_vs_POS,FC_ANT_vs_MED,Patron,subject_acc,pct_identity,evalue,bit_score
L12_51330,2.366367e-06,4.434038878962804e-05,11.06177,11.058782,9.628425,1.4333449999999992,1.4303570000000008,0.0029879999999984,Alto_ANT-MED,,,,
L12_88692,2.3884022e-06,4.46350410079065e-05,10.028748,9.952078,9.139177,0.8895710000000001,0.8129010000000001,0.07667,Uniforme,,,,
L12_87643,2.387662e-06,4.46350410079065e-05,7.276313,7.224922,8.115972,-0.8396589999999993,-0.891049999999999,0.0513909999999997,Uniforme,,,,
L3_62316,2.411951e-06,4.501566203787488e-05,4.2781587,4.4177003,5.8314447,-1.553286,-1.4137443999999997,-0.1395416000000002,Alto_POS,,,,
L3_55231,2.4279234e-06,4.525406089017695e-05,3.6919293,4.8814735,0.75324935,2.93867995,4.12822415,-1.1895442000000005,Alto_ANT-MED,,,,
L2_23962,2.4324693e-06,4.52791352720875e-05,7.532259,7.9049635,9.129912,-1.597652999999999,-1.224948499999999,-0.3727045000000002,Alto_POS,,,,
L12_61482,2.4438195e-06,4.543063735482913e-05,8.45965,8.580307,9.3967905,-0.9371405,-0.8164835000000004,-0.1206569999999995,Uniforme,,,,
L2_31090,2.4522114e-06,4.552681803678444e-05,6.6519084,6.6659093,5.945182,0.7067264,0.7207273000000001,-0.0140009,Uniforme,,,,
L3_55331,2.4564679e-06,4.554606963678236e-05,8.298573,8.113152,5.6132116,2.6853614,2.4999404,0.1854209999999998,Alto_ANT-MED,,,,
L1_24852,2.4767041e-06,4.586116945322385e-05,9.281674,9.273166,8.127688,1.1539860000000015,1.1454780000000009,0.0085080000000008,Alto_ANT-MED,,,,
L12_81965,2.5103636e-06,4.64236787700108e-05,7.6302977,7.3576384,9.05172,-1.4214222999999997,-1.6940815999999996,0.2726592999999999,Alto_POS,,,,
L3_82295,2.5210843e-06,4.6561069922364906e-05,12.258303,11.800837,10.794988,1.4633149999999997,1.0058489999999995,0.4574660000000001,Alto_ANT-MED,,,,
L12_80325,2.5430516e-06,4.690554144379009e-05,9.224487,9.438856,10.209288,-0.9848010000000008,-0.7704320000000013,-0.2143689999999996,Uniforme,,,,
L1_54522,2.5539914e-06,4.704598495397505e-05,8.637362,8.683261,5.810939,2.8264229999999992,2.872322,-0.0458990000000003,Alto_ANT-MED,,,,
L3_64212,2.5740426e-06,4.7353680645729935e-05,14.572838,14.4934435,15.801443,-1.228605,-1.307999500000001,0.0793945000000011,Alto_POS,,,,
L12_79535,2.5920576e-06,4.750474174364365e-05,10.352798,10.013244,8.475773,1.877025,1.537471,0.3395539999999997,Alto_ANT-MED,,,,
L12_88817,2.5911652e-06,4.750474174364365e-05,9.809877,9.65495,10.975431,-1.1655540000000002,-1.320481000000001,0.1549270000000007,Alto_POS,,,,
L12_88481,2.5923277e-06,4.750474174364365e-05,11.1303005,11.509074,9.30682,1.8234805000000005,2.202254,-0.3787734999999994,Alto_ANT-MED,,,,
L12_35444,2.5958698e-06,4.750811084567105e-05,7.144528,7.564613,9.798071,-2.653543,-2.2334580000000006,-0.4200849999999994,Alto_POS,,,,
L3_81365,2.6143327e-06,4.778419291698002e-05,8.228923,5.3242183,1.0461681,7.1827549,4.2780502,2.9047047,Alto_ANT-MED,,,,
L1_22297,2.6460664e-06,4.830180779795375e-05,8.619187,8.639995,6.1422453,2.4769417,2.497749700000001,-0.0208080000000006,Alto_ANT-MED,,,,
L1_47219,2.6515736e-06,4.833996347104441e-05,10.659254,11.0729065,11.882192,-1.2229379999999992,-0.8092854999999997,-0.4136524999999995,Uniforme,,,,
L12_79592,2.6558437e-06,4.83554960639496e-05,10.73654,10.501198,9.335329,1.401211,1.1658690000000007,0.2353419999999992,Alto_ANT-MED,,,,
L12_38938,2.6808748e-06,4.874850334174466e-05,3.9843953,3.684038,2.4075203,1.5768750000000002,1.2765177000000003,0.3003572999999999,Alto_ANT-MED,,,,
L2_38962,2.7200158e-06,4.939674393418513e-05,10.547185,10.205237,8.709898,1.837287,1.4953389999999995,0.3419480000000003,Alto_ANT-MED,,,,
L12_88732,2.7262133e-06,4.944582038538451e-05,7.7707953,7.7685647,9.289931,-1.5191356999999996,-1.5213662999999995,0.0022305999999998,Alto_POS,,,,
L12_84649,2.7465776e-06,4.970209723062296e-05,9.731367,9.65078,8.100051,1.631316,1.5507289999999987,0.0805870000000013,Alto_ANT-MED,,,,
L2_25847,2.7473698e-06,4.970209723062296e-05,5.7833896,5.8716707,7.5211577,-1.7377681000000005,-1.6494869999999997,-0.0882811000000005,Alto_POS,,,,
L1_72890,2.77637e-06,5.016258637159939e-05,8.119339,7.6331344,5.699136,2.420203,1.9339984,0.4862045999999997,Alto_ANT-MED,,,,
L3_80205,2.7823082e-06,5.020575831338192e-05,4.669637,4.7774806,2.7348318,1.9348052,2.0426488,-0.1078435999999998,Alto_ANT-MED,,,,
L2_69480,2.7893925e-06,5.026947241983244e-05,3.918082,4.149231,5.5817366,-1.6636546,-1.4325055999999998,-0.2311490000000002,Alto_POS,,,,
L2_64828,2.7946858e-06,5.030078827858279e-05,8.794649,9.42829,7.524104,1.2705449999999994,1.904186,-0.6336410000000008,Alto_ANT-MED,,,,
L12_75002,2.8039187e-06,5.040284410704637e-05,6.7911096,6.689036,6.0459833,0.7451263000000008,0.6430527000000001,0.1020736000000006,Uniforme,,,,
L1_56161,2.8159284e-06,5.053701139102289e-05,5.6944733,6.005139,4.3749356,1.3195377000000006,1.6302034,-0.3106656999999995,Alto_ANT-MED,,,,
L12_89158,2.818527e-06,5.053701139102289e-05,12.614292,12.215576,11.655127,0.9591650000000004,0.5604490000000002,0.3987160000000003,Uniforme,,,,
L12_89826,2.8271859e-06,5.0628099567019706e-05,13.157192,13.306371,11.160005,1.9971870000000005,2.1463660000000004,-0.1491790000000001,Alto_ANT-MED,,,,
L1_45642,2.8353677e-06,5.064639745627932e-05,9.925542,10.052012,8.183025,1.7425169999999994,1.8689869999999988,-0.1264699999999994,Alto_ANT-MED,,,,
L2_50910,2.834089e-06,5.064639745627932e-05,6.481385,6.820466,8.471314,-1.9899289999999992,-1.650848,-0.3390809999999993,Alto_POS,,,,
L12_82493,2.840942e-06,5.068197516876235e-05,2.9643614,3.5003543,6.107793,-3.1434316,-2.6074387,-0.5359929000000001,Alto_POS,,,,
L1_86196,2.8704999e-06,5.114478823565086e-05,10.435161,2.6914876,1.017841,9.41732,1.6736466,7.7436734,Alto_ANT-MED,,,,
L12_88387,2.900924e-06,5.155700108845173e-05,14.109462,14.111354,14.762784,-0.6533219999999993,-0.6514299999999995,-0.0018919999999997,Uniforme,,,,
L12_78811,2.8982774e-06,5.155700108845173e-05,10.211244,9.928325,7.904846,2.3063980000000006,2.023478999999999,0.2829190000000015,Alto_ANT-MED,,,,
L12_83295,2.923885e-06,5.189987500288838e-05,14.677362,14.01959,12.501488,2.1758740000000003,1.5181020000000007,0.6577719999999996,Alto_ANT-MED,,,,
L1_48517,2.9405733e-06,5.21306892431695e-05,6.4294477,6.636357,8.321996,-1.8925483000000003,-1.685639,-0.2069093000000004,Alto_POS,,,,
L12_82787,2.9482176e-06,5.220079345449716e-05,12.645349,12.437888,13.400888,-0.7555390000000006,-0.963000000000001,0.2074610000000003,Uniforme,,,,
L2_66342,2.965083e-06,5.243378672929566e-05,6.9745274,7.7127533,9.108169,-2.1336416,-1.3954157,-0.7382258999999998,Alto_POS,,,,
L12_74108,2.9728303e-06,5.250515665720423e-05,12.835757,12.673622,11.3927,1.4430569999999996,1.2809220000000003,0.1621349999999992,Alto_ANT-MED,,,,
L12_88903,3.03625e-06,5.35583910882644e-05,11.037428,10.233423,9.203634,1.833794000000001,1.029789000000001,0.8040050000000001,Alto_ANT-MED,,,,
L3_80392,3.0696845e-06,5.401346512531175e-05,6.136774,6.0573645,4.7169056,1.4198684000000004,1.340458900000001,0.0794094999999996,Alto_ANT-MED,,,,
L1_19906,3.0682304e-06,5.401346512531175e-05,8.6797695,8.4746685,7.8404074,0.8393621000000007,0.6342610999999998,0.2051010000000008,Uniforme,,,,
L2_33238,3.1027505e-06,5.452746743725109e-05,8.678015,8.009794,4.700241,3.977774,3.3095529999999997,0.6682210000000008,Alto_ANT-MED,,,,
L1_65695,3.120744e-06,5.47756383717777e-05,6.1448917,6.0388017,7.217935,-1.0730433,-1.1791333000000002,0.10609,Alto_POS,,,,
L3_80776,3.146713e-06,5.516300915651874e-05,10.728326,10.69722,9.4935665,1.2347594999999991,1.2036534999999997,0.0311059999999994,Alto_ANT-MED,,,,
L1_58994,3.155558e-06,5.524960334220382e-05,5.6059813,5.2673993,3.6254,1.9805813,1.6419993000000002,0.3385819999999997,Alto_ANT-MED,,,,
L3_57466,3.1908646e-06,5.579871662412323e-05,5.8090763,5.5694704,6.8140936,-1.0050172999999996,-1.2446231999999997,0.2396058999999999,Alto_POS,,,,
L12_65244,3.2032958e-06,5.5946945615878463e-05,7.2685766,7.7229347,8.370775,-1.1021983999999998,-0.6478403000000004,-0.4543580999999994,Uniforme,,,,
L12_48239,3.2190785e-06,5.615327207053559e-05,11.83667,12.814845,11.600606,0.2360639999999989,1.2142389999999992,-0.9781750000000002,Uniforme,,,,
L2_63215,3.2535454e-06,5.668461427250867e-05,2.0500767,1.3045889,4.0164847,-1.9664080000000004,-2.7118958000000006,0.7454878,Alto_POS,,,,
L12_78208,3.3617623e-06,5.8497972206509e-05,10.854453,11.143685,11.681264,-0.8268110000000011,-0.5375790000000009,-0.2892320000000001,Uniforme,,,,
L1_6266,3.3740002e-06,5.863879784614148e-05,11.128979,11.297228,9.752935,1.3760439999999985,1.5442929999999997,-0.1682490000000012,Alto_ANT-MED,,,,
L2_64679,3.386815e-06,5.878929097465282e-05,3.057951,3.9923613,5.89245,-2.834499,-1.9000887000000004,-0.9344102999999996,Alto_POS,,,,
L2_70151,3.4284153e-06,5.93657177648167e-05,5.267279,5.064686,4.288045,0.979234,0.7766409999999997,0.2025930000000002,Uniforme,,,,
L12_89339,3.4243824e-06,5.93657177648167e-05,6.501296,6.417895,7.2136245,-0.7123284999999999,-0.7957295000000002,0.0834010000000002,Uniforme,,,,
L2_13928,3.4716766e-06,6.004133050240439e-05,9.258884,9.476153,10.3851185,-1.1262345000000007,-0.9089655000000008,-0.2172689999999999,Uniforme,,,,
L3_80517,3.4898858e-06,6.013570547819034e-05,5.068391,5.230409,4.0573664,1.0110245999999998,1.1730425999999996,-0.1620179999999997,Alto_ANT-MED,,,,
L12_89266,3.487164e-06,6.013570547819034e-05,10.238123,10.357875,11.273286,-1.0351630000000007,-0.9154110000000006,-0.119752,Uniforme,,,,
L1_26626,3.4843038e-06,6.013570547819034e-05,6.6143064,6.843274,5.4093046,1.205001800000001,1.4339694000000005,-0.2289675999999998,Alto_ANT-MED,,,,
L12_87891,3.5009534e-06,6.025302690412084e-05,7.0710654,7.3923564,8.340389,-1.2693236,-0.9480326000000004,-0.3212909999999995,Uniforme,,,,
L2_44746,3.5279797e-06,6.057078813639846e-05,4.419222,4.60283,5.66101,-1.2417879999999997,-1.05818,-0.1836079999999995,Alto_POS,,,,
L12_38171,3.52472e-06,6.057078813639846e-05,10.791221,10.635228,9.449926,1.3412950000000006,1.185302,0.1559930000000005,Alto_ANT-MED,,,,
L2_743,3.5431938e-06,6.075825729650122e-05,8.093482,7.9545183,6.7578125,1.3356694999999998,1.1967058000000002,0.1389636999999997,Alto_ANT-MED,,,,
L12_81966,3.5542896e-06,6.087473977297153e-05,7.1783247,6.9512663,7.929549,-0.7512242999999996,-0.9782826999999994,0.2270583999999997,Uniforme,,,,
L12_88865,3.626633e-06,6.203866783167561e-05,10.946056,11.129115,12.096678,-1.1506220000000005,-0.9675630000000002,-0.183059,Uniforme,,,,
L1_41991,3.645688e-06,6.228930783189081e-05,15.084238,5.318844,1.2772563,13.8069817,4.041587700000001,9.765394,Alto_ANT-MED,,,,
L2_40596,3.6539764e-06,6.235561353873282e-05,4.560839,4.74902,6.0814223,-1.5205833000000002,-1.3324023,-0.1881810000000001,Alto_POS,,,,
L2_58427,3.6970596e-06,6.301482158982341e-05,4.99601,4.979406,7.096026,-2.100016,-2.11662,0.016604,Alto_POS,,,,
L3_77417,3.7489983e-06,6.382320011171503e-05,8.543553,8.815247,6.677022,1.8665309999999995,2.138225,-0.2716940000000001,Alto_ANT-MED,,,,
L12_82857,3.7647349e-06,6.401406732227708e-05,9.240909,9.475939,11.192661,-1.951751999999999,-1.716721999999999,-0.23503,Alto_POS,,,,
L12_83392,3.7751852e-06,6.403782339370893e-05,3.5697453,4.537079,6.8705354,-3.3007900999999995,-2.3334563999999998,-0.9673337000000002,Alto_POS,,,,
L3_26679,3.770704e-06,6.403782339370893e-05,16.274218,14.8631115,11.812776,4.461442000000002,3.050335500000001,1.4111065000000007,Alto_ANT-MED,,,,
L12_79805,3.7845894e-06,6.412046176902839e-05,8.010152,8.600995,10.568514,-2.5583620000000007,-1.967519000000001,-0.5908429999999996,Alto_POS,,,,
L12_89050,3.7899695e-06,6.413480631207411e-05,8.855745,8.7259655,7.9287086,0.9270364000000004,0.7972568999999989,0.1297795000000015,Uniforme,,,,
L1_49803,3.8819558e-06,6.553463983300064e-05,3.831338,4.231581,5.176013,-1.344675,-0.944432,-0.4002430000000001,Uniforme,,,,
L2_51465,3.881826e-06,6.553463983300064e-05,7.038619,6.228428,4.810251,2.228368,1.418177,0.8101909999999997,Alto_ANT-MED,,,,
L12_81372,3.915841e-06,6.602789022526004e-05,13.784663,13.306577,12.330489,1.454174,0.9760880000000008,0.4780859999999993,Uniforme,,,,
L2_39951,3.9224446e-06,6.606050528337923e-05,7.1298923,6.481496,4.8070636,2.3228287,1.6744323999999997,0.6483962999999999,Alto_ANT-MED,,,,
L12_84925,3.951697e-06,6.647403093951572e-05,10.487991,10.5060215,9.002348,1.4856429999999996,1.5036734999999997,-0.0180305,Alto_ANT-MED,,,,
L12_88137,3.958472e-06,6.650891150122178e-05,7.1164403,7.3992057,8.416763,-1.3003226999999995,-1.017557299999999,-0.2827654000000006,Alto_POS,,,,
L12_87480,3.975316e-06,6.6712684833998e-05,13.31578,13.75077,14.599207,-1.2834269999999997,-0.8484370000000006,-0.4349899999999991,Uniforme,,,,
L1_61749,3.9996244e-06,6.704109708818786e-05,3.917611,4.805539,6.239583,-2.321972,-1.434044,-0.8879279999999996,Alto_POS,,,,
L3_36114,4.0188334e-06,6.72833555299319e-05,13.899945,13.941306,14.545726,-0.6457809999999995,-0.6044199999999993,-0.0413610000000002,Uniforme,,,,
L12_86123,4.0959885e-06,6.84940301754169e-05,12.237363,12.170738,13.088974,-0.8516110000000001,-0.9182360000000004,0.0666250000000001,Uniforme,,,,
L12_76471,4.191574e-06,7.000968038527923e-05,7.1294575,7.023205,6.363925,0.7655325,0.6592799999999999,0.1062525,Uniforme,,,,
L3_60912,4.273119e-06,7.128751667551114e-05,11.144867,10.932002,9.734072,1.4107950000000002,1.1979300000000013,0.2128649999999989,Alto_ANT-MED,,,,
L12_71763,4.28024e-06,7.132220654208211e-05,10.78063,10.960595,10.058561,0.7220690000000012,0.9020340000000004,-0.1799649999999992,Uniforme,,,,
L1_60757,4.301307e-06,7.158892863812714e-05,8.559422,8.539416,9.813349,-1.253927000000001,-1.273933000000001,0.0200060000000004,Alto_POS,,,,
L2_32330,4.3085706e-06,7.16255565398179e-05,11.392832,11.271933,10.256861,1.1359709999999996,1.015072,0.1208989999999996,Alto_ANT-MED,,,,
L12_73136,4.3223126e-06,7.176966764511039e-05,12.078722,12.065513,12.78552,-0.7067979999999991,-0.7200070000000007,0.0132090000000015,Uniforme,,,,
L2_36697,4.346803e-06,7.209170314808144e-05,11.052879,11.039557,11.8221035,-0.7692245,-0.7825465000000005,0.0133220000000005,Uniforme,,,,
L1_19359,4.395329e-06,7.281114915444885e-05,4.457247,3.7933218,0.8776043,3.5796427,2.9157175000000004,0.6639251999999995,Alto_ANT-MED,,,,
L1_36476,4.4006656e-06,7.281428804657352e-05,7.8390064,8.121361,9.300661,-1.4616546,-1.1792999999999996,-0.2823546000000005,Alto_POS,,,,
L12_35515,4.4332032e-06,7.323843130428625e-05,8.538177,8.992469,9.982771,-1.4445940000000004,-0.9903019999999998,-0.4542920000000006,Uniforme,,,,
L1_27409,4.4366534e-06,7.323843130428625e-05,7.447697,7.337433,6.294608,1.1530889999999996,1.0428249999999997,0.1102639999999999,Alto_ANT-MED,,,,
L2_9940,4.473762e-06,7.376493366757772e-05,7.9553065,8.021134,7.527662,0.4276444999999995,0.4934719999999997,-0.0658275000000001,Uniforme,,,,
L3_59533,4.5058464e-06,7.420746087899799e-05,8.943525,8.800292,10.071554,-1.1280290000000015,-1.271262,0.1432329999999986,Alto_POS,,,,
L12_79134,4.525509e-06,7.444462653438677e-05,8.902899,8.262032,6.0909367,2.8119623,2.1710952999999997,0.6408670000000001,Alto_ANT-MED,,,,
L12_71745,4.5542038e-06,7.482964080063686e-05,6.0463223,5.7787733,4.0245523,2.02177,1.7542210000000005,0.2675489999999998,Alto_ANT-MED,,,,
L2_32099,4.5814495e-06,7.518998388747253e-05,8.300691,8.370183,6.507947,1.7927440000000008,1.862236000000001,-0.0694920000000003,Alto_ANT-MED,,,,
L12_41365,4.5977617e-06,7.53702611839389e-05,6.700049,6.521737,5.6109605,1.0890885,0.9107765,0.178312,Uniforme,,,,
L12_59549,4.6302553e-06,7.581507082142657e-05,6.9841843,7.249078,5.5336094,1.4505749000000003,1.7154686000000003,-0.2648937,Alto_ANT-MED,,,,
L12_81287,4.664512e-06,7.628768661682395e-05,8.951325,9.147098,10.70053,-1.749205,-1.5534320000000008,-0.1957729999999991,Alto_POS,,,,
L1_10294,4.737141e-06,7.730134145319689e-05,5.7140126,5.4570594,3.5602443,2.1537683000000003,1.8968151000000004,0.2569531999999999,Alto_ANT-MED,,,,
L1_24917,4.7374187e-06,7.730134145319689e-05,4.992298,4.8571486,4.2545257,0.7377722999999996,0.6026229000000001,0.1351493999999995,Uniforme,,,,
L12_86031,4.7491735e-06,7.740386830655845e-05,10.135239,9.999909,9.0816345,1.0536045000000005,0.9182745000000008,0.1353299999999997,Uniforme,,,,
L1_67392,4.788819e-06,7.796020731483642e-05,9.72459,9.741448,10.433354,-0.7087640000000004,-0.6919059999999995,-0.0168580000000009,Uniforme,,,,
L12_85869,4.795069e-06,7.79722294021343e-05,12.950192,13.145904,13.828789,-0.878597000000001,-0.6828850000000006,-0.1957120000000003,Uniforme,,,,
L2_64667,4.816518e-06,7.823109018264811e-05,5.6936116,6.308231,5.284717,0.4088946,1.0235140000000005,-0.6146194000000005,Uniforme,,,,
L12_86747,4.8428196e-06,7.856808414859488e-05,9.007999,8.906402,8.048868,0.9591309999999992,0.8575339999999994,0.1015969999999999,Uniforme,,,,
L3_77487,4.8647757e-06,7.883388601181704e-05,3.99711,3.4348683,0.8973983,3.0997117000000003,2.5374700000000003,0.5622417,Alto_ANT-MED,,,,
L2_60873,4.876957e-06,7.894085993591806e-05,4.6321793,4.690577,3.551171,1.0810082999999997,1.139406,-0.0583977000000004,Alto_ANT-MED,,,,
L2_67468,4.893241e-06,7.910900680696262e-05,3.2519035,3.9367068,5.809149,-2.5572455,-1.8724422,-0.6848033,Alto_POS,,,,
L12_44411,4.898896e-06,7.910900680696262e-05,5.009349,5.153974,3.8022199,1.2071291000000004,1.3517541,-0.1446249999999995,Alto_ANT-MED,,,,
L1_29490,4.904121e-06,7.910900680696262e-05,6.0763683,5.7283134,4.789262,1.2871063000000005,0.9390514000000004,0.3480549000000001,Uniforme,,,,
L12_86209,4.960821e-06,7.993250150733095e-05,9.271223,9.084478,8.343008,0.9282150000000016,0.7414700000000014,0.1867450000000001,Uniforme,,,,
L12_84427,4.9775786e-06,8.011126715064993e-05,11.933169,11.889009,12.849666,-0.9164969999999996,-0.9606569999999994,0.0441599999999997,Uniforme,,,,
L2_21739,4.988632e-06,8.019792989815952e-05,5.0174193,5.46302,7.6636095,-2.6461901999999995,-2.2005894999999995,-0.4456006999999999,Alto_POS,,,,
L1_17140,4.99706e-06,8.024223253000704e-05,8.483759,8.574113,7.6042223,0.8795366999999992,0.9698907000000004,-0.0903540000000013,Uniforme,,,,
L12_85517,5.0130807e-06,8.040822267286698e-05,11.74664,11.773012,10.134695,1.6119449999999986,1.638316999999999,-0.0263720000000002,Alto_ANT-MED,,,,
L2_56532,5.0815097e-06,8.141349683200002e-05,5.516122,5.541166,4.873793,0.6423290000000001,0.6673729999999995,-0.0250439999999994,Uniforme,,,,
L3_77138,5.0951585e-06,8.153982702737168e-05,6.608261,6.352504,7.1301675,-0.5219065,-0.7776635000000001,0.255757,Uniforme,,,,
L12_81070,5.130075e-06,8.20058413106987e-05,7.073004,7.026592,7.997555,-0.924551,-0.9709630000000002,0.0464120000000001,Uniforme,,,,
L12_22517,5.1950833e-06,8.295129063377116e-05,13.609919,13.466841,14.22417,-0.6142510000000012,-0.7573290000000004,0.1430779999999991,Uniforme,,,,
L12_88093,5.223092e-06,8.330449152046368e-05,7.5319586,6.9232206,5.9682226,1.5637360000000005,0.9549979999999998,0.6087380000000007,Uniforme,,,,
L12_85085,5.2415435e-06,8.350463464331688e-05,11.008032,11.159238,12.194263,-1.1862309999999994,-1.0350249999999992,-0.1512060000000001,Alto_POS,,,,
L2_61237,5.263043e-06,8.375283422946103e-05,1.0057757,1.7494024,5.2474546,-4.2416789,-3.4980522,-0.7436266999999999,Alto_POS,,,,
L3_65783,5.2870846e-06,8.395158990338887e-05,6.5540123,8.37187,2.9635189,3.5904934,5.408351099999999,-1.8178576999999996,Alto_ANT-MED,,,,
L2_24132,5.2933356e-06,8.395158990338887e-05,5.4053864,5.9742403,7.4916077,-2.0862213,-1.5173674000000004,-0.5688538999999997,Alto_POS,,,,
L12_89607,5.288971e-06,8.395158990338887e-05,7.912267,7.825076,9.18101,-1.2687430000000006,-1.3559340000000004,0.0871909999999998,Alto_POS,,,,
L1_22381,5.3486833e-06,8.473440412241249e-05,10.758033,15.098976,5.9179225,4.840110499999999,9.1810535,-4.340943000000001,Alto_ANT-MED,,,,
L12_53524,5.365834e-06,8.491102371042249e-05,7.3077736,6.658199,5.699264,1.6085095999999997,0.9589349999999994,0.6495746000000002,Uniforme,,,,
L1_53004,5.418334e-06,8.564599783155078e-05,4.054981,3.405557,2.1942139,1.8607671,1.2113431,0.6494239999999998,Alto_ANT-MED,,,,
L3_62283,5.433272e-06,8.577838782100136e-05,7.0433197,7.007083,7.701377,-0.6580573000000003,-0.6942940000000002,0.0362366999999999,Uniforme,,,,
L3_55127,5.438836e-06,8.577838782100136e-05,8.612546,8.68855,9.308754,-0.6962080000000004,-0.6202040000000011,-0.0760039999999993,Uniforme,,,,
L12_75821,5.4591173e-06,8.600237539265351e-05,8.242242,8.831976,11.359121,-3.116879000000001,-2.527145000000001,-0.589734,Alto_POS,,,,
L12_84441,5.5699484e-06,8.711606293590047e-05,9.632679,9.466769,10.677394,-1.044715,-1.2106250000000005,0.1659100000000002,Alto_POS,,,,
L2_34440,5.558199e-06,8.711606293590047e-05,5.894569,6.307552,7.2096276,-1.3150586000000004,-0.9020756,-0.4129830000000005,Uniforme,,,,
L3_61661,5.5729156e-06,8.711606293590047e-05,13.950416,13.948018,14.399015,-0.4485989999999997,-0.450997000000001,0.0023980000000012,Uniforme,,,,
L4_54031,5.560661e-06,8.711606293590047e-05,8.642179,9.207762,10.537363,-1.8951839999999984,-1.3296009999999985,-0.5655830000000002,Alto_POS,,,,
